Frecuencia (Hz),PSD
-1987304.687500,-96.578777463180430
-1982421.875000,-96.692909899716369
-1977539.062500,-97.095807873232772
-1972656.250000,-97.146577383720540
-1967773.437500,-96.946329460513425
-1962890.625000,-96.383778171932150
-1958007.812500,-95.738287000746141
-1953125.000000,-86.294462421313597
-1948242.187500,-88.222533067891476
-1943359.375000,-97.605197958925601
-1938476.562500,-98.128455075228288
-1933593.750000,-98.375538439638149
-1928710.937500,-98.668048119217374
-1923828.125000,-98.781286534465082
-1918945.312500,-98.691258739609751
-1914062.500000,-98.648094245075143
-1909179.687500,-98.583983797613740
-1904296.875000,-98.257129621078406
-1899414.062500,-98.462318767498189
-1894531.250000,-98.023656953192969
-1889648.437500,-98.538406363875026
-1884765.625000,-98.719380656175360
-1879882.812500,-99.197633966288436
-1875000.000000,-99.422186541580700
-1870117.187500,-99.612423636232919
-1865234.375000,-99.530557673077652
-1860351.562500,-98.810518848824685
-1855468.750000,-96.533688753951864
-1850585.937500,-98.763166524750673
-1845703.125000,-99.826964519519862
-1840820.312500,-100.012920742973961
-1835937.500000,-100.141465188117337
-1831054.687500,-100.112090650933524
-1826171.875000,-100.117653124568164
-1821289.062500,-100.046857442855412
-1816406.250000,-100.139728623994202
-1811523.437500,-100.228819553104941
-1806640.625000,-100.257468633751770
-1801757.812500,-100.262870704903463
-1796875.000000,-100.199162814917329
-1791992.187500,-100.090845099262665
-1787109.375000,-100.178022180275818
-1782226.562500,-100.172653260036796
-1777343.750000,-100.241103008853486
-1772460.937500,-100.215661232604916
-1767578.125000,-100.360148148564065
-1762695.312500,-100.261372128952061
-1757812.500000,-100.176704064820200
-1752929.687500,-100.237526924596352
-1748046.875000,-100.369511671558087
-1743164.062500,-100.327725052937907
-1738281.250000,-100.329056410910042
-1733398.437500,-100.372431013291845
-1728515.625000,-100.380843718780682
-1723632.812500,-100.396856804412081
-1718750.000000,-100.333486493583422
-1713867.187500,-100.373385877330179
-1708984.375000,-100.367896946163896
-1704101.562500,-100.377896599452129
-1699218.750000,-100.317316390935289
-1694335.937500,-100.345945583169765
-1689453.125000,-100.327286342916793
-1684570.312500,-100.341502657220872
-1679687.500000,-100.410050962043172
-1674804.687500,-100.439004194633981
-1669921.875000,-100.298955175249290
-1665039.062500,-100.305325120047272
-1660156.250000,-100.348573802783378
-1655273.437500,-100.444266895046198
-1650390.625000,-100.423731659217509
-1645507.812500,-100.411766224146405
-1640625.000000,-100.409492771325816
-1635742.187500,-100.398539146065602
-1630859.375000,-100.404849143309235
-1625976.562500,-100.371346306881506
-1621093.750000,-100.364425217555876
-1616210.937500,-100.456428059101057
-1611328.125000,-100.403330577897151
-1606445.312500,-100.361043068429098
-1601562.500000,-100.382753010967406
-1596679.687500,-100.425513002098853
-1591796.875000,-100.432300039609558
-1586914.062500,-100.410124494641266
-1582031.250000,-100.364237132277907
-1577148.437500,-100.374297145756600
-1572265.625000,-100.401547553347967
-1567382.812500,-100.407414749881596
-1562500.000000,-100.367512428400985
-1557617.187500,-100.404560463925137
-1552734.375000,-100.444807278797242
-1547851.562500,-100.462030717517649
-1542968.750000,-100.456522149188856
-1538085.937500,-100.473875538410468
-1533203.125000,-100.477647046923110
-1528320.312500,-100.453036669287684
-1523437.500000,-100.444341840875055
-1518554.687500,-100.450211309008225
-1513671.875000,-100.341547394754656
-1508789.062500,-100.367063053522060
-1503906.250000,-100.458647233981523
-1499023.437500,-100.343862338787076
-1494140.625000,-100.405550375956153
-1489257.812500,-100.560246513150190
-1484375.000000,-100.478958444035911
-1479492.187500,-100.393980580154633
-1474609.375000,-100.408429110517034
-1469726.562500,-100.373372366974650
-1464843.750000,-100.474451282562214
-1459960.937500,-100.525720237214017
-1455078.125000,-100.494826789656884
-1450195.312500,-100.402943555806445
-1445312.500000,-100.416621238263616
-1440429.687500,-100.440198758210244
-1435546.875000,-100.399620555870371
-1430664.062500,-100.548884138812554
-1425781.250000,-100.514452421734134
-1420898.437500,-100.483505201484149
-1416015.625000,-100.504015072178007
-1411132.812500,-100.567918056380307
-1406250.000000,-100.658909318390712
-1401367.187500,-100.568671003502047
-1396484.375000,-100.541655940065169
-1391601.562500,-100.528728275322706
-1386718.750000,-100.541321742030973
-1381835.937500,-100.557436979787283
-1376953.125000,-100.541947187523391
-1372070.312500,-100.494574100141875
-1367187.500000,-100.547374385531398
-1362304.687500,-100.567667947580958
-1357421.875000,-100.589694480295165
-1352539.062500,-100.498814720215449
-1347656.250000,-100.542465402341293
-1342773.437500,-100.531455374230006
-1337890.625000,-100.491135166699536
-1333007.812500,-100.460997778108151
-1328125.000000,-100.485718946636538
-1323242.187500,-100.558218629689947
-1318359.375000,-100.582891158537123
-1313476.562500,-100.662988731996961
-1308593.750000,-100.593770747489799
-1303710.937500,-100.433409015558908
-1298828.125000,-100.370388956996081
-1293945.312500,-100.474090920645850
-1289062.500000,-100.463461037443494
-1284179.687500,-100.555654298663356
-1279296.875000,-100.471872566129804
-1274414.062500,-100.478948033122450
-1269531.250000,-100.508917442075884
-1264648.437500,-100.492856880718819
-1259765.625000,-100.513894711182857
-1254882.812500,-100.570559568663469
-1250000.000000,-100.523322269329114
-1245117.187500,-100.504892033835546
-1240234.375000,-100.511336662986764
-1235351.562500,-100.453829997064418
-1230468.750000,-100.449233905918746
-1225585.937500,-100.487501911674428
-1220703.125000,-100.479003827910645
-1215820.312500,-100.540829946996865
-1210937.500000,-100.553096738888627
-1206054.687500,-100.595212861105125
-1201171.875000,-100.437334165609656
-1196289.062500,-100.319009984131654
-1191406.250000,-100.432867033848069
-1186523.437500,-100.525058864512744
-1181640.625000,-100.507726539220499
-1176757.812500,-100.563879800966717
-1171875.000000,-100.452047070053240
-1166992.187500,-100.462421831800924
-1162109.375000,-100.494828064152557
-1157226.562500,-100.518352044684661
-1152343.750000,-100.365195954176173
-1147460.937500,-100.382876689638977
-1142578.125000,-100.422594386555133
-1137695.312500,-100.420576712110972
-1132812.500000,-100.451972120958317
-1127929.687500,-100.488731489031991
-1123046.875000,-100.520968221134126
-1118164.062500,-100.539691560595202
-1113281.250000,-100.479664289701020
-1108398.437500,-100.436409087686712
-1103515.625000,-100.457519803748653
-1098632.812500,-100.489936387539387
-1093750.000000,-100.509316191878639
-1088867.187500,-100.517401753378692
-1083984.375000,-100.462055468891478
-1079101.562500,-100.488060593824599
-1074218.750000,-100.544278412323507
-1069335.937500,-100.420661343447648
-1064453.125000,-100.419053263713067
-1059570.312500,-100.517135404571292
-1054687.500000,-100.441968721210074
-1049804.687500,-100.395025258055099
-1044921.875000,-100.432899302973553
-1040039.062500,-100.456549958769997
-1035156.250000,-100.454995176283219
-1030273.437500,-100.396480772694630
-1025390.625000,-100.441039827452045
-1020507.812500,-100.469340730313633
-1015625.000000,-100.450359963853117
-1010742.187500,-100.411354262351082
-1005859.375000,-100.479194432978147
-1000976.562500,-100.399175002923684
-996093.750000,-100.370535366775201
-991210.937500,-100.425353057416118
-986328.125000,-100.478316231069940
-981445.312500,-100.493839599689991
-976562.500000,-100.471774179385932
-971679.687500,-100.470148546803443
-966796.875000,-100.511980054347973
-961914.062500,-100.478971035380226
-957031.250000,-100.457891113153309
-952148.437500,-100.384252369473870
-947265.625000,-100.457867126573348
-942382.812500,-100.433698674482429
-937500.000000,-100.449868178264481
-932617.187500,-100.460564514309638
-927734.375000,-100.435335002896480
-922851.562500,-100.401491120499870
-917968.750000,-100.370223532071009
-913085.937500,-100.368793528855150
-908203.125000,-100.385444439684932
-903320.312500,-100.365353707406285
-898437.500000,-100.378617871725666
-893554.687500,-100.395365039601700
-888671.875000,-100.426619085062299
-883789.062500,-100.484327051184010
-878906.250000,-100.406264729350340
-874023.437500,-100.404312184798812
-869140.625000,-100.472460670477290
-864257.812500,-100.461353305451397
-859375.000000,-100.393599792403506
-854492.187500,-100.394323406833408
-849609.375000,-100.424123738665202
-844726.562500,-100.407239426226894
-839843.750000,-100.328241422053907
-834960.937500,-100.382782911415461
-830078.125000,-100.416411792360748
-825195.312500,-100.457145436909414
-820312.500000,-100.504129610309661
-815429.687500,-100.394894476899864
-810546.875000,-100.357785340553846
-805664.062500,-100.331079989561701
-800781.250000,-100.470992375095577
-795898.437500,-100.395472307236687
-791015.625000,-100.371014532129990
-786132.812500,-100.428051699463978
-781250.000000,-100.402402075789539
-776367.187500,-100.378593283730396
-771484.375000,-100.339484187370459
-766601.562500,-100.349147330108622
-761718.750000,-100.292757696636912
-756835.937500,-100.431054558304297
-751953.125000,-100.376135200761411
-747070.312500,-100.366847384150503
-742187.500000,-100.461599812962973
-737304.687500,-100.420828771086065
-732421.875000,-100.297826006434704
-727539.062500,-100.315722996727672
-722656.250000,-100.310998988510519
-717773.437500,-100.361205877201144
-712890.625000,-100.397283607547763
-708007.812500,-100.395217430891961
-703125.000000,-100.364558999852903
-698242.187500,-100.332203749165970
-693359.375000,-100.365985542370169
-688476.562500,-100.324646452233779
-683593.750000,-100.326202505036107
-678710.937500,-100.327731386403713
-673828.125000,-100.325901365985118
-668945.312500,-100.380544387368047
-664062.500000,-100.306246038990267
-659179.687500,-100.283213204336960
-654296.875000,-100.307381044441001
-649414.062500,-100.359283165394828
-644531.250000,-100.390986324411884
-639648.437500,-100.352569700651642
-634765.625000,-100.316404078470441
-629882.812500,-100.287751349630469
-625000.000000,-100.272718953382991
-620117.187500,-100.229995695569784
-615234.375000,-100.255495137857309
-610351.562500,-100.297182831969451
-605468.750000,-100.302243571517096
-600585.937500,-100.378813227089921
-595703.125000,-100.375294510136001
-590820.312500,-100.341259306567395
-585937.500000,-100.327932466412250
-581054.687500,-100.280445397934571
-576171.875000,-100.343942628730389
-571289.062500,-100.369424146879766
-566406.250000,-100.248196810629594
-561523.437500,-100.385627985037132
-556640.625000,-100.359946981502816
-551757.812500,-100.281415918984678
-546875.000000,-100.298402720657961
-541992.187500,-100.278905668469079
-537109.375000,-100.333342806833713
-532226.562500,-100.278827687641595
-527343.750000,-100.318842159174139
-522460.937500,-100.315569476992010
-517578.125000,-100.341041514260809
-512695.312500,-100.284660321916945
-507812.500000,-100.367691918022800
-502929.687500,-100.386683818836474
-498046.875000,-100.291391018824129
-493164.062500,-100.284257531934145
-488281.250000,-100.310200127635042
-483398.437500,-100.259884666145297
-478515.625000,-100.285475221291890
-473632.812500,-100.365719899112648
-468750.000000,-100.363442977135065
-463867.187500,-100.290489853072472
-458984.375000,-100.339857756524523
-454101.562500,-100.388540365819182
-449218.750000,-100.391299271476441
-444335.937500,-100.308348658105615
-439453.125000,-100.325602465382445
-434570.312500,-100.280372890529776
-429687.500000,-100.370980187502511
-424804.687500,-100.413687513144538
-419921.875000,-100.331009062297341
-415039.062500,-100.334807498306802
-410156.250000,-100.333213270731505
-405273.437500,-100.354701395656164
-400390.625000,-100.271287535141255
-395507.812500,-100.256471837982915
-390625.000000,-100.227953640974846
-385742.187500,-100.302199463843436
-380859.375000,-100.304773165317471
-375976.562500,-100.357461253635648
-371093.750000,-100.248559238083303
-366210.937500,-100.327755987394923
-361328.125000,-100.279628570042391
-356445.312500,-100.263071268414222
-351562.500000,-100.269642330838380
-346679.687500,-100.250975156530004
-341796.875000,-100.212360290349395
-336914.062500,-100.276758216283369
-332031.250000,-100.256686490303110
-327148.437500,-100.248868143627661
-322265.625000,-100.203191855431101
-317382.812500,-100.290420066225380
-312500.000000,-100.322386659725225
-307617.187500,-100.336070863643386
-302734.375000,-100.236137786062784
-297851.562500,-100.201420232835900
-292968.750000,-100.182210217108775
-288085.937500,-100.220250900103864
-283203.125000,-100.240526003147579
-278320.312500,-100.288131200055972
-273437.500000,-100.226441350697115
-268554.687500,-100.172350262804770
-263671.875000,-100.145295327601943
-258789.062500,-100.186588943061082
-253906.250000,-100.185452891466937
-249023.437500,-100.009287941748795
-244140.625000,-99.927212196849695
-239257.812500,-99.977936995593168
-234375.000000,-100.027006799020796
-229492.187500,-100.063598400565539
-224609.375000,-100.094930436778327
-219726.562500,-100.003032592314241
-214843.750000,-99.942639052210211
-209960.937500,-99.890202195163496
-205078.125000,-99.735615179862947
-200195.312500,-99.788020979625088
-195312.500000,-99.891694656023105
-190429.687500,-99.768748769813143
-185546.875000,-99.779055123191981
-180664.062500,-99.689992331843683
-175781.250000,-99.674853211379997
-170898.437500,-99.730872975571273
-166015.625000,-99.639736532951630
-161132.812500,-99.554801752870560
-156250.000000,-98.580032908475928
-151367.187500,-95.292988875681090
-146484.375000,-96.858473798241235
-141601.562500,-98.941248895708867
-136718.750000,-99.049145510896778
-131835.937500,-98.852611758397416
-126953.125000,-98.584572819586299
-122070.312500,-98.080168704917398
-117187.500000,-97.649998317233440
-112304.687500,-97.229135959205593
-107421.875000,-97.165338232330939
-102539.062500,-97.238465136260203
-97656.250000,-97.880549453524310
-92773.437500,-97.704636964995117
-87890.625000,-98.132871528960521
-83007.812500,-98.150384240497019
-78125.000000,-97.954255982997651
-73242.187500,-97.865121647368184
-68359.375000,-97.329289125161949
-63476.562500,-96.930153681384581
-58593.750000,-90.360263389126047
-53710.937500,-84.578977736960908
-48828.125000,-91.675961915050550
-43945.312500,-96.330579219528147
-39062.500000,-96.317475995243655
-34179.687500,-96.790627257697878
-29296.875000,-96.772637414079554
-24414.062500,-96.053392409624394
-19531.250000,-95.844262494210341
-14648.437500,-95.100765118190765
-9765.625000,-94.498081094716028
-4882.812500,-92.837602182116896
0.000000,-89.920914483261299
4882.812500,-92.870577561469275
9765.625000,-94.729313411113637
14648.437500,-95.025509749980500
19531.250000,-95.912005541335944
24414.062500,-96.113228059452041
29296.875000,-96.839798063386411
34179.687500,-96.907444026163404
39062.500000,-96.465717216836211
43945.312500,-96.441890521242442
48828.125000,-90.638926970336641
53710.937500,-83.289421681402288
58593.750000,-89.257040707922471
63476.562500,-96.596516793892590
68359.375000,-97.005781602393114
73242.187500,-97.603079816187432
78125.000000,-97.728810752535495
83007.812500,-97.973832601011310
87890.625000,-97.714089319416814
92773.437500,-97.280990935535456
97656.250000,-97.451308488953131
102539.062500,-96.761301992499256
107421.875000,-96.649880953036444
112304.687500,-96.616245830290595
117187.500000,-97.013512187577504
122070.312500,-97.653974607964329
126953.125000,-98.173138331226397
131835.937500,-98.573543592403013
136718.750000,-98.890146433822679
141601.562500,-98.591165738790977
146484.375000,-96.004886903443492
151367.187500,-94.283004882860411
156250.000000,-98.150816480986762
161132.812500,-99.336673557972802
166015.625000,-99.439419678768729
170898.437500,-99.484228479460640
175781.250000,-99.426393862325824
180664.062500,-99.487663044523174
185546.875000,-99.565007625609326
190429.687500,-99.607786378717663
195312.500000,-99.770400208644929
200195.312500,-99.732406520861829
205078.125000,-99.653291466709447
209960.937500,-99.781691858747607
214843.750000,-99.773638705965823
219726.562500,-99.880060602389960
224609.375000,-99.890136423566759
229492.187500,-99.860329713133851
234375.000000,-99.877434732436313
239257.812500,-99.846559551274368
244140.625000,-99.750453021957782
249023.437500,-99.902296692333223
253906.250000,-100.044120723903035
258789.062500,-99.974665340979598
263671.875000,-99.992318703614870
268554.687500,-100.064368185184534
273437.500000,-100.052266431356983
278320.312500,-100.035734560500629
283203.125000,-100.039890112789067
288085.937500,-100.034218152652954
292968.750000,-99.993307538758884
297851.562500,-100.051567727873334
302734.375000,-100.004772502787546
307617.187500,-100.032487533182959
312500.000000,-100.057839023792084
317382.812500,-100.044046643152242
322265.625000,-100.013057005020315
327148.437500,-99.923630384081292
332031.250000,-99.988979116822932
336914.062500,-100.053564476240382
341796.875000,-99.999864232355279
346679.687500,-100.037477400307637
351562.500000,-100.001893325730322
356445.312500,-100.075497597376724
361328.125000,-100.048305060216592
366210.937500,-99.984280963695014
371093.750000,-100.063327250416165
375976.562500,-99.959735020780585
380859.375000,-99.852874724073246
385742.187500,-99.970989315706035
390625.000000,-100.026631970210417
395507.812500,-100.037979049133710
400390.625000,-99.956626135849035
405273.437500,-99.963086757781255
410156.250000,-99.973161134600147
415039.062500,-100.004189164092622
419921.875000,-99.943563880508094
424804.687500,-99.930195851778834
429687.500000,-99.877171282389639
434570.312500,-99.908361845015065
439453.125000,-99.942855605026637
444335.937500,-99.978304445967098
449218.750000,-99.974096123232471
454101.562500,-99.936692168836657
458984.375000,-99.943234869020301
463867.187500,-99.977523906449605
468750.000000,-99.959685234617055
473632.812500,-99.887304661069862
478515.625000,-99.826418919752925
483398.437500,-99.939830327748425
488281.250000,-99.875261664581117
493164.062500,-99.763125583992633
498046.875000,-99.857357731801798
502929.687500,-99.952239603426634
507812.500000,-99.841160978904526
512695.312500,-99.790931422948631
517578.125000,-99.831984692392808
522460.937500,-99.867668537205986
527343.750000,-99.840887332072413
532226.562500,-99.770127239977384
537109.375000,-99.674343395381001
541992.187500,-99.671748373837318
546875.000000,-99.730605368642131
551757.812500,-99.753216131861890
556640.625000,-99.789480480324414
561523.437500,-99.731378591732607
566406.250000,-99.679387832906997
571289.062500,-99.626396935470453
576171.875000,-99.635615783708118
581054.687500,-99.602471985003419
585937.500000,-99.584664660340692
590820.312500,-99.527514578295651
595703.125000,-99.615431651385776
600585.937500,-99.527260584853963
605468.750000,-99.497247311419585
610351.562500,-99.441359356651645
615234.375000,-99.526034279727114
620117.187500,-99.397453282417644
625000.000000,-99.462069474625267
629882.812500,-99.403159554615783
634765.625000,-99.489082962999319
639648.437500,-99.399026963075201
644531.250000,-99.374670158746767
649414.062500,-99.307693175692080
654296.875000,-99.403572970777361
659179.687500,-99.260675487047223
664062.500000,-99.267697787804082
668945.312500,-99.236935209692263
673828.125000,-99.324695144700073
678710.937500,-99.243602328285874
683593.750000,-99.294339005065083
688476.562500,-99.192817191507089
693359.375000,-99.209634837292398
698242.187500,-99.210739343335931
703125.000000,-99.259083425312568
708007.812500,-99.189861804301259
712890.625000,-99.117658025276654
717773.437500,-98.981279476512697
722656.250000,-99.076848180838240
727539.062500,-98.921030041546459
732421.875000,-98.952127124834632
737304.687500,-98.942162623351280
742187.500000,-99.033736086899665
747070.312500,-98.912860073031240
751953.125000,-98.876242727333903
756835.937500,-98.798139772505380
761718.750000,-98.954153488654669
766601.562500,-98.964669597490115
771484.375000,-98.970164409287349
776367.187500,-98.857207352199140
781250.000000,-98.863594725897244
786132.812500,-98.843616594694822
791015.625000,-98.817527559966265
795898.437500,-98.807544447581421
800781.250000,-98.752799857507526
805664.062500,-98.756826519858706
810546.875000,-98.747986120708333
815429.687500,-98.728016289814946
820312.500000,-98.701387109913924
825195.312500,-98.777413985613990
830078.125000,-98.750599482903255
834960.937500,-98.872528729552229
839843.750000,-98.764651568542774
844726.562500,-98.790111095734403
849609.375000,-98.643254654831267
854492.187500,-98.678515592009177
859375.000000,-98.670674782308794
864257.812500,-98.780613088517043
869140.625000,-98.643934179021869
874023.437500,-98.740820269997442
878906.250000,-98.673016158463554
883789.062500,-98.755023617714841
888671.875000,-98.629496777033765
893554.687500,-98.726699062648024
898437.500000,-98.636125781356569
903320.312500,-98.744149204196177
908203.125000,-98.682560895282251
913085.937500,-98.704715997687316
917968.750000,-98.658307233833384
922851.562500,-98.746211805850223
927734.375000,-98.665239808049861
932617.187500,-98.774024468138336
937500.000000,-98.707938297969321
942382.812500,-98.753721675498682
947265.625000,-98.654529348705680
952148.437500,-98.747501507741831
957031.250000,-98.713172244804085
961914.062500,-98.780749478539235
966796.875000,-98.730115782821656
971679.687500,-98.815963928736807
976562.500000,-98.690579567178077
981445.312500,-98.768301194208945
986328.125000,-98.735463362525806
991210.937500,-98.839950128100810
996093.750000,-98.825591035196410
1000976.562500,-98.900492558138581
1005859.375000,-98.823282613938915
1010742.187500,-98.895631666036863
1015625.000000,-98.841321218851618
1020507.812500,-98.925907566708716
1025390.625000,-98.921434349160933
1030273.437500,-98.979439704501843
1035156.250000,-98.985042079635846
1040039.062500,-98.942527278560789
1044921.875000,-98.962575119575575
1049804.687500,-99.016776248034319
1054687.500000,-99.083634365272658
1059570.312500,-99.069069093462048
1064453.125000,-99.047480050597741
1069335.937500,-99.065243320761951
1074218.750000,-99.150402115178707
1079101.562500,-99.201699717699867
1083984.375000,-99.234241930639072
1088867.187500,-99.150227901873720
1093750.000000,-99.256260141077860
1098632.812500,-99.247428115661180
1103515.625000,-99.282159424822751
1108398.437500,-99.210186946884065
1113281.250000,-99.374768005724533
1118164.062500,-99.260333455011406
1123046.875000,-99.433470875883103
1127929.687500,-99.400208619533828
1132812.500000,-99.474549114797384
1137695.312500,-99.407937014071734
1142578.125000,-99.543481303820357
1147460.937500,-99.490538166987506
1152343.750000,-99.665931454364909
1157226.562500,-99.582775285788699
1162109.375000,-99.603305316396700
1166992.187500,-99.554777051021176
1171875.000000,-99.620749496501787
1176757.812500,-99.675238804983636
1181640.625000,-99.794628578018845
1186523.437500,-99.639703356718968
1191406.250000,-99.647543455549538
1196289.062500,-99.604601404552113
1201171.875000,-99.741559502320612
1206054.687500,-99.696135578157822
1210937.500000,-99.779203330923764
1215820.312500,-99.776424904253702
1220703.125000,-99.775951343739649
1225585.937500,-99.720638121174176
1230468.750000,-99.877082009472261
1235351.562500,-99.795286772311528
1240234.375000,-99.888090649087701
1245117.187500,-99.844899628431477
1250000.000000,-99.835462443942603
1254882.812500,-99.865665632934949
1259765.625000,-99.932967707873246
1264648.437500,-99.946530467858537
1269531.250000,-99.965062541517085
1274414.062500,-99.920154196158791
1279296.875000,-99.989625867260301
1284179.687500,-99.985477342514230
1289062.500000,-99.982976477633969
1293945.312500,-99.914106890711722
1298828.125000,-99.865568488619772
1303710.937500,-99.983261716115734
1308593.750000,-100.001662992990944
1313476.562500,-100.038144755729959
1318359.375000,-99.967378801288646
1323242.187500,-100.007860076068354
1328125.000000,-100.029334115588838
1333007.812500,-100.093551611764354
1337890.625000,-99.974107422431544
1342773.437500,-100.064187378341302
1347656.250000,-99.957238860764889
1352539.062500,-100.000185066647845
1357421.875000,-99.917015522511306
1362304.687500,-99.957729574878670
1367187.500000,-99.956993311408979
1372070.312500,-100.015800864965328
1376953.125000,-99.959741177918048
1381835.937500,-99.999094311734893
1386718.750000,-99.962832704527273
1391601.562500,-99.925449729703899
1396484.375000,-99.928418572894543
1401367.187500,-99.935273172898903
1406250.000000,-99.968095841230820
1411132.812500,-99.922063857680428
1416015.625000,-99.925754810691700
1420898.437500,-99.925334497125306
1425781.250000,-99.938016216332315
1430664.062500,-99.943035021187058
1435546.875000,-99.902076822676946
1440429.687500,-99.824529001869053
1445312.500000,-99.963566253035211
1450195.312500,-99.879163677504863
1455078.125000,-99.777652176661960
1459960.937500,-99.753687660692265
1464843.750000,-99.838038716643439
1469726.562500,-99.686347780780693
1474609.375000,-99.783311921330281
1479492.187500,-99.659947336831877
1484375.000000,-99.720248513235759
1489257.812500,-99.594671173164215
1494140.625000,-99.689133315051350
1499023.437500,-99.598890793264431
1503906.250000,-99.719073571930195
1508789.062500,-99.594016547128462
1513671.875000,-99.673928910200772
1518554.687500,-99.490584808194797
1523437.500000,-99.584872497683250
1528320.312500,-99.454729295304872
1533203.125000,-99.532323279969773
1538085.937500,-99.335413331889583
1542968.750000,-99.392275963756461
1547851.562500,-99.251993374601938
1552734.375000,-99.462973756751495
1557617.187500,-99.298215671821708
1562500.000000,-99.431798450893524
1567382.812500,-99.160489120507890
1572265.625000,-99.274573713235554
1577148.437500,-99.143269357874559
1582031.250000,-99.243018366255399
1586914.062500,-99.046298512953769
1591796.875000,-99.106376005708029
1596679.687500,-99.009770605486196
1601562.500000,-99.066408068534400
1606445.312500,-98.911512402199492
1611328.125000,-99.005183627177587
1616210.937500,-98.904792103109202
1621093.750000,-98.908057916572119
1625976.562500,-98.827447172508016
1630859.375000,-98.827653798571646
1635742.187500,-98.733702811012662
1640625.000000,-98.736800007106837
1645507.812500,-98.650288446827091
1650390.625000,-98.609726224711167
1655273.437500,-98.605165903957129
1660156.250000,-98.566492538986267
1665039.062500,-98.607743160708665
1669921.875000,-98.481666000444193
1674804.687500,-98.483657242096129
1679687.500000,-98.269744465607602
1684570.312500,-98.462206837045358
1689453.125000,-98.300246033889550
1694335.937500,-98.367288484649833
1699218.750000,-98.145754969682017
1704101.562500,-98.334408113680666
1708984.375000,-98.059271086546204
1713867.187500,-98.250540723285397
1718750.000000,-97.982214994188098
1723632.812500,-98.225442707249741
1728515.625000,-97.874144211561770
1733398.437500,-98.083307697190946
1738281.250000,-97.712556125769282
1743164.062500,-98.043661826937566
1748046.875000,-97.620765734315071
1752929.687500,-97.918987460358920
1757812.500000,-97.502115551952613
1762695.312500,-97.846460903172186
1767578.125000,-97.393201927707409
1772460.937500,-97.807396667958230
1777343.750000,-97.332562621085714
1782226.562500,-97.715302583770111
1787109.375000,-97.266398681480155
1791992.187500,-97.656500211867225
1796875.000000,-97.197830788374887
1801757.812500,-97.620910036216486
1806640.625000,-97.031909499920189
1811523.437500,-96.688876062383287
1816406.250000,-96.183267742082919
1821289.062500,-96.984774492947125
1826171.875000,-96.660808391678017
1831054.687500,-97.002562700649662
1835937.500000,-96.509502206403951
1840820.312500,-96.849354803886953
1845703.125000,-96.321046247111497
1850585.937500,-96.595798150064965
1855468.750000,-96.061082025728581
1860351.562500,-96.504294129208290
1865234.375000,-96.194409689514913
1870117.187500,-96.301887745565324
1875000.000000,-95.882558743801127
1879882.812500,-96.050744568264577
1884765.625000,-95.834511873043112
1889648.437500,-96.030833404879502
1894531.250000,-95.748264646635747
1899414.062500,-95.802254071868248
1904296.875000,-92.772391980111138
1909179.687500,-87.801442416325813
1914062.500000,-90.538235306151492
1918945.312500,-92.138854819420786
1923828.125000,-90.956921711698314
1928710.937500,-90.194973554471744
1933593.750000,-89.134236800036760
1938476.562500,-87.676462019709760
1943359.375000,-87.272867782947486
1948242.187500,-85.981813091035008
1953125.000000,-87.298932037734829
1958007.812500,-86.414795118307609
1962890.625000,-87.918065514347177
1967773.437500,-87.775061255442523
1972656.250000,-88.977378709462741
1977539.062500,-90.774109318824699
1982421.875000,-91.862308406213032
1987304.687500,-92.424997658395185
1992187.500000,-93.319617528606798
1997070.312500,-79.582193056662604
2001953.125000,-56.351784970588540
2006835.937500,-53.397627684243275
2011718.750000,-66.034181036385235
2016601.562500,-89.939503102652353
2021484.375000,-90.759488200973180
2026367.187500,-92.104344213576965
2031250.000000,-90.140421600784023
2036132.812500,-89.385369482614024
2041015.625000,-88.856519739627913
2045898.437500,-87.472826355143013
2050781.250000,-87.469142398460122
2055664.062500,-87.083511926928026
2060546.875000,-86.120145670306243
2065429.687500,-87.697882270681333
2070312.500000,-87.268789297290382
2075195.312500,-89.617919550538744
2080078.125000,-90.117364346462892
2084960.937500,-91.176626069609682
2089843.750000,-92.022538216741168
2094726.562500,-92.391348403230822
2099609.375000,-88.020173973555302
2104492.187500,-89.676142731571957
2109375.000000,-94.801608666910099
2114257.812500,-96.177460870684172
2119140.625000,-95.880952707665614
2124023.437500,-96.307052675767451
2128906.250000,-96.042250946216896
2133789.062500,-96.299145293075469
2138671.875000,-96.257825371335301
2143554.687500,-96.526736294116347
2148437.500000,-96.557571111202932
2153320.312500,-96.663843420131755
2158203.125000,-96.610950497538028
2163085.937500,-96.661955433455873
2167968.750000,-96.724371327531529
2172851.562500,-96.711667276567681
2177734.375000,-96.854193367115357
2182617.187500,-96.775982218871178
2187500.000000,-96.943820805093708
2192382.812500,-96.708935740987769
2197265.625000,-96.618174666067290
2202148.437500,-96.667090817551696
2207031.250000,-97.201493789182535
2211914.062500,-97.060751428826748
2216796.875000,-97.388417111887321
2221679.687500,-97.145627011359053
2226562.500000,-97.511106796657259
2231445.312500,-97.295106140528063
2236328.125000,-97.682595591354328
2241210.937500,-97.448260651256248
2246093.750000,-97.799632417753926
2250976.562500,-97.462456101045319
2255859.375000,-97.870976772110851
2260742.187500,-97.538873028609615
2265625.000000,-97.943322613536878
2270507.812500,-97.625992744845306
2275390.625000,-98.019850255129313
